"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"354782","401507","248112.24","475000.00","730.00",".00","475730.00","723842.24","428328.99",".00",".00","428328.99","295513.25",".00","298621.99","300000.00","475730.00","775730.00","1074351.99","350509.75","428328.99","778838.74","295513.25","","{492DF653-E155-3F84-9B97-3FC57081C50F}"
"354790","401517","2011.00",".00",".00",".00",".00","2011.00",".00",".00",".00",".00","2011.00","12000.00","2011.00",".00",".00",".00","2011.00",".00",".00",".00","2011.00","","{DCD9E8DC-E127-686C-210C-F6F452601222}"
"354800","401528","151.16","200.00",".00",".00","200.00","351.16","238.53",".00",".00","238.53","112.63",".00","680.46","100.00","200.00","300.00","980.46","629.30","238.53","867.83","112.63","","{EE34A71D-0503-8920-C1FB-5A6D234CB306}"
"354804","401532","1692.53","18.00",".00",".00","18.00","1710.53",".00",".00",".00",".00","1710.53",".00","1608.47","84.06","18.00","102.06","1710.53",".00",".00",".00","1710.53","","{E16E4366-943C-5933-24E7-9FFBCEC0A259}"
"354806","401534","433.25","18.24",".00",".00","18.24","451.49",".00",".00",".00",".00","451.49",".00","433.25",".00","18.24","18.24","451.49",".00",".00",".00","451.49","","{E51769BB-B717-FF90-3D99-D342879F0A03}"
"354807","401535","2054.02","480.00",".00",".00","480.00","2534.02","328.09",".00",".00","328.09","2205.93",".00","1581.02","665.00","480.00","1145.00","2726.02","192.00","328.09","520.09","2205.93","","{FB33E96D-6FBB-C9A7-D452-2338F5729A57}"
"354808","401536","3661.26","400.00",".00",".00","400.00","4061.26","1021.99",".00",".00","1021.99","3039.27",".00","2571.23","1179.97","400.00","1579.97","4151.20","89.94","1021.99","1111.93","3039.27","","{D368DF41-704A-7F8B-0D18-72EA9736DC19}"
"354809","401537","3661.26","411.99",".00",".00","411.99","4073.25","1021.99",".00",".00","1021.99","3051.26",".00","2571.23","1179.97","411.99","1591.96","4163.19","89.94","1021.99","1111.93","3051.26","","{D368DF41-704A-7F8B-0D18-72EA9736DC19}"
"354810","401541","8060.62",".00",".00",".00",".00","8060.62",".00",".00",".00",".00","8060.62",".00","8060.62",".00",".00",".00","8060.62",".00",".00",".00","8060.62","","{E1D63FAB-D37C-891A-E755-85AC1100143A}"
"354814","401545","21320.84","1600.00","1571.20",".00","3171.20","24492.04","3853.09",".00",".00","3853.09","20638.95",".00","21031.65","10250.00","3171.20","13421.20","34452.85","9960.81","3853.09","13813.90","20638.95","","{BA319B50-D35E-95AD-1ACC-DDB5D8339CF8}"
"354817","401548","933.70","4067.00",".00",".00","4067.00","5000.70",".70","5000.00",".00","5000.70",".00",".00","933.70",".00","4067.00","4067.00","5000.70",".00","5000.70","5000.70",".00","","{84721AC2-46C9-AEC9-89B6-FE03B7F79EDD}"
"354821","401552","2155.19","600.00",".00",".00","600.00","2755.19","454.07",".00",".00","454.07","2301.12",".00","2520.11","1580.00","600.00","2180.00","4700.11","1944.92","454.07","2398.99","2301.12","","{87B5F54F-C614-00C2-9208-7C119A80228E}"
"354822","401553","6262.65","175.00",".00",".00","175.00","6437.65","322.94",".00",".00","322.94","6114.71",".00","6314.65","380.00","175.00","555.00","6869.65","432.00","322.94","754.94","6114.71","","{D4F0D6F8-8ACB-CA64-810A-89B2FC58C1B7}"
"354823","401554","90325.64",".00",".00",".00",".00","90325.64","338.00",".00",".00","338.00","89987.64","1000.00","90009.63","2500.00",".00","2500.00","92509.63","2183.99","338.00","2521.99","89987.64","","{FC3CDA32-FBFB-B21A-B8BA-1583139361F9}"
"354836","401567","51906.48","5058.10",".00",".00","5058.10","56964.58",".00",".00",".00",".00","56964.58",".00","43672.93","8233.55","5058.10","13291.65","56964.58",".00",".00",".00","56964.58","","{7E9DA518-4067-423C-638C-229412265299}"
"354838","401569",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6E7D9FC3-7590-9DA1-BD8E-143E03746B03}"
"354839","401571","741.80",".00",".00",".00",".00","741.80",".00",".00",".00",".00","741.80",".00","741.80",".00",".00",".00","741.80",".00",".00",".00","741.80","","{85B60A02-4FDF-B16C-79D0-DA3637227549}"
"354840","401573",".00","100.00",".00",".00","100.00","100.00",".00",".00",".00",".00","100.00",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{0EC9273E-D5B9-D2F6-A878-842F7029D44D}"
"354841","401578",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BBBE4868-AFB5-94F4-E52D-F697A6AC19F7}"
"354843","401580","20102.21","7723.02","115.16",".00","7838.18","27940.39","3922.71",".00",".00","3922.71","24017.68",".00","9271.50","18207.93","7838.18","26046.11","35317.61","7377.22","3922.71","11299.93","24017.68","","{124CBBCD-4BC5-5AFF-6260-8D37E8055895}"
"354844","401581","11257.31",".00",".00",".00",".00","11257.31",".00",".00",".00",".00","11257.31",".00","11257.31",".00",".00",".00","11257.31",".00",".00",".00","11257.31","","{AAF654F3-9943-0310-1B11-7E2EFF6B3F9D}"
"354847","401584","15773.22","350.00",".00",".00","350.00","16123.22","26.87",".00",".00","26.87","16096.35",".00","16895.00","375.00","350.00","725.00","17620.00","1496.78","26.87","1523.65","16096.35","","{31F07852-55DB-538E-5155-2584D17B049C}"
"354848","401585","2330.24",".00",".00",".00",".00","2330.24","343.78",".00",".00","343.78","1986.46",".00","2933.96","97.00",".00","97.00","3030.96","700.72","343.78","1044.50","1986.46","","{FE0CA56D-FDA6-A274-75C1-8B096E39BFBC}"
"354849","401586","12360.94",".00",".00",".00",".00","12360.94","836.26",".00",".00","836.26","11524.68",".00","17829.36",".00",".00",".00","17829.36","5468.42","836.26","6304.68","11524.68","","{0A7BA383-E3D2-EB35-F3C5-5BA6BF6F4075}"
"354850","401587","8530.12","539.00",".00",".00","539.00","9069.12",".00",".00",".00",".00","9069.12",".00","6085.12","2695.00","539.00","3234.00","9319.12",".00",".00",".00","9319.12","","{FCB02084-1772-92D0-511E-F90F1F371353}"
"354852","401589","63283.02",".00",".00",".00",".00","63283.02","60.00",".00",".00","60.00","63223.02",".00","68618.02",".00",".00",".00","68618.02","5335.00","60.00","5395.00","63223.02","","{DE2E0AC2-E2BC-302B-DF75-49CE69D3B28F}"
"354854","401591","676.19",".00",".00",".00",".00","676.19","25.76",".00",".00","25.76","650.43","1000.00","750.83",".00",".00",".00","750.83","74.64","25.76","100.40","650.43","","{8B102C41-14D2-51DD-A162-3EE170352E3D}"
"354859","401596","30070.00",".00",".00",".00",".00","30070.00",".00",".00",".00",".00","30070.00",".00","30070.00",".00",".00",".00","30070.00",".00",".00",".00","30070.00","","{DDAC59D7-D2D1-90D9-251B-69AB5E8A6191}"
"354864","401601","35749.47","16908.10",".00",".00","16908.10","52657.57","23352.71",".00",".00","23352.71","29304.86",".00","29962.33","23406.61","16908.10","40314.71","70277.04","17619.47","23352.71","40972.18","29304.86","","{C530D8F0-69C4-724E-FAEC-F8C4BEF3C887}"
"354866","401603","1185.06",".00",".00",".00",".00","1185.06",".00",".00",".00",".00","1185.06",".00","1175.06","10.00",".00","10.00","1185.06",".00",".00",".00","1185.06","","{EEA4F758-D8B1-4CE1-2517-77252230D026}"
"354868","401605","6472.10","2485.00",".00",".00","2485.00","8957.10","2716.30",".00",".00","2716.30","6240.80",".00","5511.14","1648.00","2485.00","4133.00","9644.14","687.04","2716.30","3403.34","6240.80","","{D136B4D6-B023-8A66-03F6-2F26ACBDF949}"
"354869","401606","226801.29",".00",".00",".00",".00","226801.29",".00",".00",".00",".00","226801.29",".00","235259.85","1000.00",".00","1000.00","236259.85","9458.56",".00","9458.56","226801.29","","{97170ECD-1C22-84F9-B617-302BCD97608F}"
"354870","401607","8546.06","2640.00",".05",".00","2640.05","11186.11","2487.94",".00",".00","2487.94","8698.17",".00","8998.78","1629.34","2640.05","4269.39","13268.17","2082.06","2487.94","4570.00","8698.17","","{9B32562E-0051-6FA1-3C2A-9A0A4742BB02}"
"354871","401613","8016.37",".00",".00","5000.00","5000.00","13016.37","400.00",".00",".00","400.00","12616.37","5000.00","8016.37",".00","5000.00","5000.00","13016.37",".00","400.00","400.00","12616.37","","{E7355C98-268B-8CB3-7735-4466B279F7F7}"
"354875","401615","30055.32","436.00",".00",".00","436.00","30491.32",".00",".00",".00",".00","30491.32",".00","29807.32","763.00","436.00","1199.00","31006.32",".00",".00",".00","31006.32","","{5640D1A3-219F-67CF-3D44-133BEFD4C8DA}"
"354876","401616","825.55","144.09",".00",".00","144.09","969.64","195.59",".00",".00","195.59","774.05",".00","1077.37","264.15","144.09","408.24","1485.61","515.97","195.59","711.56","774.05","","{8FED86C1-D997-DF4B-65A9-D38FD1ABCE67}"
"354881","401621","62510.35","794.87",".00",".00","794.87","63305.22",".00",".00",".00",".00","63305.22","2955.24","61796.35","714.00","794.87","1508.87","63305.22",".00",".00",".00","63305.22","","{02CB11E6-F481-1ECB-DF23-7BC995BFE550}"
"354886","401626","295.78",".00",".00",".00",".00","295.78",".00",".00",".00",".00","295.78",".00","295.78",".00",".00",".00","295.78",".00",".00",".00","295.78","","{C4D22B72-322F-1C1B-48CC-BAE18BB01997}"
"354887","401627","101.10",".00",".00",".00",".00","101.10",".00",".00",".00",".00","101.10","300.00","101.10",".00",".00",".00","101.10",".00",".00",".00","101.10","","{51BB4891-4F96-9F33-57A8-AA1293F6FD8D}"
"354888","401628","146.56",".00",".00",".00",".00","146.56",".00",".00",".00",".00","146.56",".00","146.56",".00",".00",".00","146.56",".00",".00",".00","146.56","","{31CAE7BB-5C18-15B0-F6A8-41AD42232B4B}"
"354889","401629","4981.89","75.99",".00",".00","75.99","5057.88",".00",".00",".00",".00","5057.88",".00","4829.91","151.98","75.99","227.97","5057.88",".00",".00",".00","5057.88","","{52D40572-5C25-C34B-8D6B-61726C2AF681}"
"354891","401631","3045.79","3.00",".10",".00","3.10","3048.89",".00",".00",".00",".00","3048.89",".00","3030.49","15.30","3.10","18.40","3048.89",".00",".00",".00","3048.89","","{561D50B3-BEF9-2405-A649-9354E92A8F00}"
"354892","401632","5054.59","385.00",".00",".00","385.00","5439.59","16.10",".00",".00","16.10","5423.49",".00","4481.34","674.58","385.00","1059.58","5540.92","101.33","16.10","117.43","5423.49","","{F1F30092-181C-19D3-CC9B-8276BB8BC473}"
"354893","401633","480.42","38.42",".00",".00","38.42","518.84",".00",".00",".00",".00","518.84",".00","416.16","139.26","38.42","177.68","593.84","75.00",".00","75.00","518.84","","{CD0A3774-64E1-1B76-7A6F-66A820AE556C}"
"354894","401634","8170.16",".00",".00",".00",".00","8170.16",".00",".00",".00",".00","8170.16",".00","8070.16","100.00",".00","100.00","8170.16",".00",".00",".00","8170.16","","{A68014CB-3F70-EF98-EE62-95999EA71F1D}"
"354895","401635","12074.29",".00",".00",".00",".00","12074.29",".00",".00",".00",".00","12074.29",".00","12313.29","1000.00",".00","1000.00","13313.29","1239.00",".00","1239.00","12074.29","","{82D44165-7585-ACF7-43FA-71F074A3B65B}"
"354896","401636","11142.02",".00",".00",".00",".00","11142.02",".00",".00",".00",".00","11142.02",".00","11142.02",".00",".00",".00","11142.02",".00",".00",".00","11142.02","","{DAE49147-3DC9-7987-45D6-F9C731A573B1}"
"354898","401638",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5A416106-AE8B-ABF3-53EE-5E24B2438B4B}"
"354899","401639","210.00",".00",".00",".00",".00","210.00",".00",".00",".00",".00","210.00",".00",".00","10.00",".00","10.00","10.00","10.00",".00","10.00",".00","","{0FDC3C1A-5D68-6658-CE56-96621B39B08C}"
"354907","401647","372.43",".00",".00",".00",".00","372.43",".00",".00",".00",".00","372.43",".00","372.43",".00",".00",".00","372.43",".00",".00",".00","372.43","","{6779E028-AF9F-9AAC-F24D-BD1A53ACD7AE}"
"354912","401652","4709.79",".00",".00",".00",".00","4709.79",".00",".00",".00",".00","4709.79",".00","4709.79",".00",".00",".00","4709.79",".00",".00",".00","4709.79","","{A6C76882-19C2-8918-FB1E-5C9D697EA58D}"
"354913","401653","2278.45","1.80",".00",".00","1.80","2280.25",".00",".00",".00",".00","2280.25",".00","2275.75","2.70","1.80","4.50","2280.25",".00",".00",".00","2280.25","","{96E44D47-8A5E-F897-553B-7045A6CB1992}"
"354914","401654","2186.90",".00",".00",".00",".00","2186.90",".00",".00",".00",".00","2186.90",".00","2186.90",".00",".00",".00","2186.90",".00",".00",".00","2186.90","","{0C81C84E-0E3D-AB9E-94CA-88A36571A23C}"
"354916","401656","1667.95",".00",".00",".00",".00","1667.95",".00",".00",".00",".00","1667.95",".00","1667.95",".00",".00",".00","1667.95",".00",".00",".00","1667.95","","{20E193A9-EB85-586B-C37C-B2AB0C57F31D}"
"354919","401659","2459.63",".00",".00",".00",".00","2459.63","60.00",".00",".00","60.00","2399.63",".00","2559.63",".00",".00",".00","2559.63","100.00","60.00","160.00","2399.63","","{DCBCAB4C-13D2-1C91-0048-32F01A105C65}"
"354921","401663","31879.58","3750.00",".00",".00","3750.00","35629.58",".00",".00",".00",".00","35629.58",".00","24809.58","7100.00","3750.00","10850.00","35659.58","30.00",".00","30.00","35629.58","","{0FE78742-4D1E-96F1-006D-7E8E624E197C}"
"354922","401661","4475.32","1610.00",".00",".00","1610.00","6085.32","600.00",".00",".00","600.00","5485.32",".00","5975.32",".00","1610.00","1610.00","7585.32","1500.00","600.00","2100.00","5485.32","","{295374DC-2B61-81D9-A626-82728B1AB296}"
"354924","401664","4411.20",".00",".00",".00",".00","4411.20",".00",".00",".00",".00","4411.20","30.00","4411.20",".00",".00",".00","4411.20",".00",".00",".00","4411.20","","{5023D666-3E61-39D7-CC1A-84AAD1A49ABF}"
"354925","401665","6427.11","20000.00","2750.00",".00","22750.00","29177.11","26409.58",".00",".00","26409.58","2767.53",".00","2757.68","20000.00","22750.00","42750.00","45507.68","16330.57","26409.58","42740.15","2767.53","","{2E8CD0AE-5A9D-5B10-46E2-993A8600256F}"
"354928","401668","4401.08",".00",".00",".00",".00","4401.08",".00",".00",".00",".00","4401.08",".00","4401.08",".00",".00",".00","4401.08",".00",".00",".00","4401.08","","{FC4D1502-F50D-A973-5BA5-0EC842BEFC47}"
"354929","401670","2459.63","385.00",".00",".00","385.00","2844.63","60.00",".00",".00","60.00","2784.63",".00","2559.63",".00","385.00","385.00","2944.63","100.00","60.00","160.00","2784.63","","{DCBCAB4C-13D2-1C91-0048-32F01A105C65}"
"354930","401671","4630.46","45.00",".00",".00","45.00","4675.46",".00",".00",".00",".00","4675.46",".00","4630.46",".00","45.00","45.00","4675.46",".00",".00",".00","4675.46","","{65F24C9A-FD55-92EB-7D8D-90EC29721E36}"
"354931","401672","7865.45","18940.60",".00",".00","18940.60","26806.05","16506.85",".00",".00","16506.85","10299.20",".00",".00","9305.00","18940.60","28245.60","28245.60","1439.55","16506.85","17946.40","10299.20","","{3325C471-7937-1478-A2E5-06CBBAAF92AB}"
"354932","401673","48.64",".00",".00",".00",".00","48.64",".00",".00",".00",".00","48.64",".00","791.25","157.39",".00","157.39","948.64","900.00",".00","900.00","48.64","","{DEC2BF44-2FEF-2EE9-7836-7DEFF41769A1}"
"354934","401675","61339.10",".00",".00",".00",".00","61339.10",".00",".00",".00",".00","61339.10",".00","61339.10",".00",".00",".00","61339.10",".00",".00",".00","61339.10","","{745F86BA-B620-A43E-D947-9BA482CB5696}"
"354935","401676","8724.08","109.10",".00",".00","109.10","8833.18",".00",".00",".00",".00","8833.18",".00","8722.34","201.98","109.10","311.08","9033.42","200.24",".00","200.24","8833.18","","{D975873A-485E-9B05-B1AE-75A9EEAD5570}"
"354936","401677","8724.08","109.10",".00",".00","109.10","8833.18",".00",".00",".00",".00","8833.18",".00","8722.34","201.98","109.10","311.08","9033.42","200.24",".00","200.24","8833.18","","{D975873A-485E-9B05-B1AE-75A9EEAD5570}"
"354937","401678","8546.94",".00",".00",".00",".00","8546.94",".00",".00",".00",".00","8546.94",".00","8546.94",".00",".00",".00","8546.94",".00",".00",".00","8546.94","","{C1050062-4FEC-ED50-98A8-559E8986B4FD}"
"354939","401680","12507.73",".00",".00",".00",".00","12507.73","3056.60",".00",".00","3056.60","9451.13",".00","11534.63","4500.00",".00","4500.00","16034.63","3526.90","3056.60","6583.50","9451.13","","{5F966AC8-DD0E-35BE-B16B-36E6364F2BD0}"
"354940","401681","459552.40","11510.53","949.15",".00","12459.68","472012.08","99804.21",".00",".00","99804.21","372207.87",".00","458040.21","52433.80","12459.68","64893.48","522933.69","50921.61","99804.21","150725.82","372207.87","","{86B20476-9560-EFCF-25E7-CC4997A660AD}"
"354941","401684","18099.86","1803.00",".00",".00","1803.00","19902.86",".00",".00",".00",".00","19902.86",".00","16003.64","2677.50","1803.00","4480.50","20484.14","581.28",".00","581.28","19902.86","","{693447A6-9A8F-1CB8-272C-A02F498066C4}"
"354945","401685","10.00","5.00",".00",".00","5.00","15.00",".00",".00",".00",".00","15.00",".00","10.00",".00","5.00","5.00","15.00",".00",".00",".00","15.00","","{9306D844-2F96-1ABA-BA2D-B894F8F3AA53}"
"354946","401687",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0FA16B83-AEE5-6867-D37C-6DDC0AE41784}"
"354947","401688","4595.65",".00",".00",".00",".00","4595.65",".00",".00",".00",".00","4595.65",".00","4695.65",".00",".00",".00","4695.65","100.00",".00","100.00","4595.65","","{5C6F9126-38A2-D8E1-1C55-7817EC90DC88}"
"354948","401689",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{383F2BBB-863E-765E-B4D4-5A0B55E0C766}"
"354949","401690","9100.30",".00",".00",".00",".00","9100.30","150.00",".00",".00","150.00","8950.30",".00","9825.30",".00",".00",".00","9825.30","725.00","150.00","875.00","8950.30","","{3A0BBD86-7AAA-A40B-6FC8-938E5CE30D96}"
"354954","401695","43727.69",".00",".00",".00",".00","43727.69","24000.00",".00",".00","24000.00","19727.69",".00","21210.19","25267.50",".00","25267.50","46477.69","2750.00","24000.00","26750.00","19727.69","","{ADFD44E2-7D08-C936-2610-75E67FCD4BE7}"
"354956","401697","8083.93","100.00",".00",".00","100.00","8183.93","249.90",".00",".00","249.90","7934.03",".00","4857.82","3300.00","100.00","3400.00","8257.82","73.89","249.90","323.79","7934.03","","{60968B1C-2119-5DC1-00C4-0499ECF26C1F}"
"354957","401698","8604.20",".00",".00",".00",".00","8604.20","150.00",".00",".00","150.00","8454.20",".00","9329.20",".00",".00",".00","9329.20","725.00","150.00","875.00","8454.20","","{5B473650-7F00-1DCD-8187-9B8BEDC8092B}"
"354958","401699","9091.02","10025.00",".00",".00","10025.00","19116.02",".98",".00",".00",".98","19115.04",".00","9091.02",".00","10025.00","10025.00","19116.02",".00",".98",".98","19115.04","","{DA1848AD-1CCA-5BD0-E2B4-4B0E0E2A3933}"
"354959","401700","71339.46",".00",".00",".00",".00","71339.46","275.16",".00",".00","275.16","71064.30",".00","100955.46",".00",".00",".00","100955.46","29616.00","275.16","29891.16","71064.30","","{CB75755A-8D01-E9B5-A732-438246818337}"
"354961","401701","2024.32","200.00",".00",".00","200.00","2224.32","100.90",".00",".00","100.90","2123.42",".00","1904.17","300.00","200.00","500.00","2404.17","179.85","100.90","280.75","2123.42","","{3A4025BE-BEEF-B140-E4EC-2ADDD200885E}"
"354962","401703","557.68",".00",".00",".00",".00","557.68","450.00",".00",".00","450.00","107.68",".00","817.68",".00",".00",".00","817.68","260.00","450.00","710.00","107.68","","{BB1C7679-941F-5B12-D27F-BC4985BCE85D}"
"354963","401704","23343.59","5000.00",".00",".00","5000.00","28343.59","2204.91",".00",".00","2204.91","26138.68",".00","23390.94","1500.00","5000.00","6500.00","29890.94","1547.35","2204.91","3752.26","26138.68","","{51BC4007-3302-B1C2-C385-0BC0826E099D}"
"354964","401705","4150.41","2886.00",".00",".00","2886.00","7036.41","2886.00",".00",".00","2886.00","4150.41",".00","7948.80",".00","2886.00","2886.00","10834.80","3798.39","2886.00","6684.39","4150.41","","{3392EFF0-820C-7CCC-0C5E-C48500592613}"
"354965","401706","5224.09",".00",".00",".00",".00","5224.09","311.00",".00",".00","311.00","4913.09",".00","5374.09",".00",".00",".00","5374.09","150.00","311.00","461.00","4913.09","","{0490F20E-3F74-2946-F20D-3702AC2BE929}"
"354966","401707","840.00",".00",".00",".00",".00","840.00",".00",".00",".00",".00","840.00",".00","840.00",".00",".00",".00","840.00",".00",".00",".00","840.00","","{30CAA394-2C20-D6E2-2A13-5EC240D746E8}"
"354967","401708","7292.56",".00",".00",".00",".00","7292.56",".00",".00",".00",".00","7292.56",".00","7292.56",".00",".00",".00","7292.56",".00",".00",".00","7292.56","","{3CDD98A7-91DA-09B3-BC63-4A64512DB112}"
"354968","401709","88859.28","2601.00",".00",".00","2601.00","91460.28","3512.00",".00",".00","3512.00","87948.28",".00","80780.27","21989.73","2601.00","24590.73","105371.00","13910.72","3512.00","17422.72","87948.28","","{C4D5CD84-0DB6-85E6-9676-2D3E07E3FF31}"
"354970","401711","1960.15","25.00",".00",".00","25.00","1985.15",".00",".00",".00",".00","1985.15",".00","1810.95","149.20","25.00","174.20","1985.15",".00",".00",".00","1985.15","","{C797C750-9898-79EA-D4AB-FA6560BA7875}"
"354971","401712","98294.42","70277.75","1000.00",".00","71277.75","169572.17","26965.00",".00",".00","26965.00","142607.17",".00","237294.42","29000.00","71277.75","100277.75","337572.17","168000.00","26965.00","194965.00","142607.17","","{E2F4A385-5C18-406A-18AB-A0B92B3AFBB9}"
"354972","401714","2750.00",".00",".00",".00",".00","2750.00",".00",".00",".00",".00","2750.00",".00",".00","4260.06",".00","4260.06","4260.06","1510.06",".00","1510.06","2750.00","","{2946C876-2E9E-C2A8-6D89-A7303CC8086B}"
"354973","401713","4298.33","6110.00",".00",".00","6110.00","10408.33","7145.82",".00",".00","7145.82","3262.51",".00","5716.12","6286.00","6110.00","12396.00","18112.12","7703.79","7145.82","14849.61","3262.51","","{38CEF7E3-6859-D846-E524-7C8578611307}"
"354978","401719","8590.00",".00",".00",".00",".00","8590.00",".00",".00",".00",".00","8590.00",".00","8590.00",".00",".00",".00","8590.00",".00",".00",".00","8590.00","","{2E08D7C8-C9FC-0DCD-8F54-FE1C4CBC50E2}"
"354979","401720","3407.16",".00",".00",".00",".00","3407.16",".00",".00",".00",".00","3407.16",".00","1226.88","2180.28",".00","2180.28","3407.16",".00",".00",".00","3407.16","","{52C5AD97-C8F1-A481-981B-B127D287484F}"
"354980","401721","7970.00",".00",".00",".00",".00","7970.00",".00",".00",".00",".00","7970.00",".00","7970.00",".00",".00",".00","7970.00",".00",".00",".00","7970.00","","{1AB1FA61-1232-F292-F17D-ACE530817EC1}"
"354981","401722","3309.90",".00",".00",".00",".00","3309.90",".00",".00",".00",".00","3309.90",".00","3309.90",".00",".00",".00","3309.90",".00",".00",".00","3309.90","","{2C2F10EE-FA07-BFD7-92C6-71A37426B49C}"
"354982","401723","109734.47",".00","11.15",".00","11.15","109745.62","282.32",".00",".00","282.32","109463.30",".00","110488.28","132.19","11.15","143.34","110631.62","886.00","282.32","1168.32","109463.30","","{A63E8272-0995-98E2-4B23-A1802635DD0D}"
"354987","401728","30371.70",".00",".18",".00",".18","30371.88","412.00",".00",".00","412.00","29959.88",".00","31320.70","1.00",".18","1.18","31321.88","950.00","412.00","1362.00","29959.88","","{F1642633-07DF-82A1-E753-84CFC4A029B2}"
