"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"186799","208509","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1582.68","1582.68",".00",".00",".00",".00",".00","","{12037A8B-1FF6-274F-16B6-7260064C8F53}"
"186800","208510","0",".00","0",".00","0",".00","0",".00","0",".00",".04",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DA275F00-47CA-019E-4B98-BC5E2198A92A}"
"186801","208511","4","925.00","2","6037.50","5","240.00","0",".00","11","7202.50",".00","6037.50",".00","5285.20","11322.70",".00",".00",".00",".00",".00","","{CA4C2BEF-C214-00A2-7158-072861F4F6B8}"
"186802","208512","35","22281.99","0",".00","36","2322.10","0",".00","71","24604.09","30.74",".00",".00","28271.01","28271.01","10000.00",".00","10000.00",".00","10000.00","","{98C3D90D-0179-3F34-D087-A7B9654BB048}"
"186804","208514","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C971D728-0853-083D-5F33-FF6CC68CE706}"
"186807","208517","0",".00","0",".00","9","862.00","0",".00","9","862.00",".00",".00",".00","780.98","780.98",".00",".00",".00",".00",".00","","{329BBC92-FF59-C572-E344-5FF5523D5B85}"
"186810","208523","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{58C46322-AD01-1EDD-90A6-91B5A65E43C9}"
"186811","208522","1","200.00","0",".00","2","200.00","0",".00","3","400.00",".00",".00",".00","203.35","203.35",".00",".00",".00",".00",".00","","{862AEF7C-5CAD-4A27-59F1-25C366C54B2C}"
"186815","208527","0",".00","0",".00","2","200.00","0",".00","2","200.00",".00",".00",".00","2397.33","2397.33","3000.00",".00","3000.00",".00","3000.00","","{A986A060-D214-BCC0-BA8D-FD76BBC49C22}"
"186817","208529","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8F04EB99-1C37-94FB-C239-98A84A02ABCB}"
"186820","208532","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1017.50","1017.50",".00",".00",".00",".00",".00","","{25DE7AD8-D1D7-27C7-1C32-49E08E8813E0}"
"186823","208535","1","500.00","0",".00","4","288.00","1","11.00","6","799.00",".00",".00","11.00","872.84","883.84","20.00","120.00","140.00",".00","140.00","","{13E2D2F8-10DD-E8F9-AE1C-94F1D60D6A49}"
"186826","208539","2","450.00","0",".00","1","100.00","0",".00","3","550.00",".00",".00",".00","300.00","300.00",".00",".00",".00",".00",".00","","{DFCC1F93-0397-C5E8-BFD6-8236F1214013}"
"186828","208541","0",".00","0",".00","3","204.46","0",".00","3","204.46",".00",".00",".00","264.99","264.99",".00","207.37","207.37",".00","207.37","","{3E108B42-AE32-FD9C-ABAF-9687C6C1E75F}"
"186829","208542","2","500.00","1","250.00","2","150.00","0",".00","5","900.00",".00","250.00",".00","1090.05","1340.05","270.01",".00","270.01","250.00","20.01","","{499EFD4D-0E2E-F755-2E49-F0CD694269E8}"
"186831","208544","11","7175.00","0",".00","0",".00","0",".00","11","7175.00",".00",".00",".00","2842.44","2842.44",".00",".00",".00",".00",".00","","{8DE52F75-4959-6C51-95A5-D672533646A2}"
"186833","208546","14","6900.00","0",".00","7","580.00","0",".00","21","7480.00",".00",".00",".00","3571.59","3571.59","1071.00",".00","1071.00",".00","1071.00","","{77FA4B75-CD98-6DD1-7E86-7E7D3BF79EA5}"
"186838","208551","5","2750.00","0",".00","0",".00","0",".00","5","2750.00",".00",".00",".00","2360.81","2360.81",".00",".00",".00",".00",".00","","{49289CAF-CD6B-2322-6701-75135A9F14D7}"
"186839","208552","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5D759493-023D-E77A-4B07-024FE7EA8C95}"
"186840","208553","11","2875.00","0",".00","10","772.00","0",".00","21","3647.00",".00",".00",".00","5326.80","5326.80",".00","2000.00","2000.00",".00","2000.00","","{1B14411B-7EA1-E49B-A9EF-3409671750A7}"
"186841","208554","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","443.13","443.13","5500.00",".00","5500.00",".00","5500.00","","{3409F5F1-C5EE-52CE-7935-230A503D2A7A}"
"186842","208555","11","3695.20","0",".00","54","3090.00","0",".00","65","6785.20",".00",".00",".00","4835.47","4835.47",".00","750.00","750.00","750.00",".00","","{5E3744E9-93B1-7B7E-6747-CA6B988A55F2}"
"186847","208560","1","1000.00","1","500.00","2","100.00","0",".00","4","1600.00",".00","500.00",".00","6593.39","7093.39",".00",".00",".00",".00",".00","","{CF4C3CBF-1F7D-F853-D7E5-C6B5057E4936}"
"186848","208561","0",".00","5","773.51","12","670.00","1","21.45","18","1464.96",".00","773.51","21.45","1071.20","1866.16",".00",".00",".00",".00",".00","","{369CD1F2-CE4F-B819-AF5C-FBA5561FB4A3}"
"186849","208562","0",".00","0",".00","0",".00","0",".00","0",".00","1.19",".00",".00","20.00","20.00",".00",".00",".00",".00",".00","","{CAF71C49-45BB-26F8-E2BE-E50A5F1A488D}"
"186851","208564","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B28ED339-9518-84DF-6D7A-BF9334B74AB0}"
"186852","208565","1","250.00","0",".00","3","135.64","0",".00","4","385.64",".15",".00",".00","550.00","550.00",".00",".00",".00",".00",".00","","{5B12731B-5C5D-B12E-4753-B05342068E37}"
"186853","208566","1","300.00","0",".00","2","120.00","0",".00","3","420.00",".00",".00",".00","3014.40","3014.40","2500.00",".00","2500.00",".00","2500.00","","{26F747D4-646F-6679-764E-4FB493CC94CF}"
